184.188,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184188&semester=2024S,Nichtmonotones Schließen,2.0,3.0,2024S
192.085,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192085&semester=2024S,Non-classical Logics Nichtklassische Logiken,2.0,3.0,2024S
186.190,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186190&semester=2024S,Optimization in Transport and Logistics,2.0,3.0,2024S
180.767,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=180767&semester=2024S,Orientierung Bachelor with Honors der Informatik und Wirtschaftsinformatik,1.0,1.0,2024S
180.766,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=180766&semester=2024S,Orientierung Informatik und Wirtschaftsinformatik,1.0,1.0,2024S
184.710,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184710&semester=2024S,Parallel Computing,4.0,6.0,2024S
184.736,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184736&semester=2024S,Pervasive and Mobile Computing,2.0,2.0,2024S
191.005,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=191005&semester=2024S,Praktikum Technische Informatik,4.0,6.0,2024S
182.699,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=182699&semester=2024S,Praktikum Technische Informatik,4.0,6.0,2024S
185.A18,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185A18&semester=2024S,Praktikum Technische Informatik,4.0,6.0,2024S
183.583,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=183583&semester=2024S,Praktikum aus Visual Computing,6.0,9.0,2024S
193.078,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193078&semester=2024S,Praktikum aus Visual Computing 1,4.0,6.0,2024S
193.079,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193079&semester=2024S,Praktikum aus Visual Computing 2,4.0,6.0,2024S
184.768,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184768&semester=2024S,Preferences in Artificial Intelligence,2.0,3.0,2024S
186.069,PV,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186069&semester=2024S,Privatissimum für Dissertant(inn)en (Literaturseminar),2.0,2.0,2024S
194.028,PV,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194028&semester=2024S,Privatissimum für Doktoranden,5.0,5.0,2024S
192.030,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192030&semester=2024S,Probabilistic Reasoning,2.0,3.0,2024S
181.190,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=181190&semester=2024S,Problem Solving and Search in Artificial Intelligence,2.0,3.0,2024S
184.741,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184741&semester=2024S,Programm- und Systemverifikation,4.0,6.0,2024S
185.208,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185208&semester=2024S,Programmiersprachen,2.0,3.0,2024S
193.019,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193019&semester=2024S,Programmiertechniken für Visual Computing,4.0,6.0,2024S
188.519,UE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188519&semester=2024S,Programmierung von Geschäfts-Anwendungen mit Ruby on Rails,2.0,3.0,2024S
188.981,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188981&semester=2024S,Programmierung von Strategie-Spielen,2.0,3.0,2024S
191.008,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=191008&semester=2024S,Project in Computer Science 1,4.0,6.0,2024S
193.117,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193117&semester=2024S,Project in Computer Science 1,4.0,6.0,2024S
192.021,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192021&semester=2024S,Project in Computer Science 1,4.0,6.0,2024S
194.145,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194145&semester=2024S,Project in Computer Science 1,4.0,6.0,2024S
